"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"81","mmu-miR-145a-3p",24751.0095458897,0.483588802011413,0.143084587888767,3.37974067750297,0.000725542514746417,0.00539334593732892,0.00539334593732892
"82","mmu-miR-23b-3p",28956.2506168037,0.540844790132661,0.160076025484947,3.37867452976911,0.000728361830764677,0.00539334593732892,0.00539334593732892
"83","mmu-miR-337-5p",555.059639955922,-1.25343404662956,0.370742048228457,-3.3808791115519,0.00072254323950085,0.00539334593732892,0.00539334593732892
"84","mmu-miR-376a-5p",93.9847419771096,-1.21058287406341,0.357675052314643,-3.38458851471273,0.000712850308289319,0.00539334593732892,0.00539334593732892
"85","mmu-miR-187-3p",278.109257507379,0.857219723401226,0.258844645981817,3.31171510289397,0.000927259238042108,0.00670645634956036,0.00670645634956036
"86","mmu-miR-335-3p",3201.16947612115,-1.0502704904874,0.317082892157471,-3.31228999250395,0.000925355715029511,0.00670645634956036,0.00670645634956036
"87","mmu-miR-15b-3p",333.873521785162,-0.593768589828731,0.180023111074428,-3.2982909043453,0.000972752987730622,0.00692290157103845,0.00692290157103845
"88","mmu-miR-335-5p",2243.68844842914,-0.683396685749969,0.207318253416671,-3.29636524757166,0.000979445881433093,0.00692290157103845,0.00692290157103845
"89","mmu-miR-369-3p",194.172322672268,-1.38515664453672,0.420924217388705,-3.2907506560916,0.000999204379886913,0.00698320364370404,0.00698320364370404
"90","mmu-miR-1933-3p",38.6014998038316,-0.683022501049652,0.208403752541052,-3.27740020379484,0.00104767758352008,0.00724061618832764,0.00724061618832764
"91","mmu-let-7b-5p",35047.0773548888,0.55173721195601,0.168905978587098,3.26653453342092,0.00108872528136192,0.00738268232433865,0.00738268232433865
"92","mmu-miR-33-3p",45.3184349825056,0.632276958437891,0.193611981573102,3.26569127230983,0.00109197230520765,0.00738268232433865,0.00738268232433865
"93","mmu-miR-1843b-5p",4860.79816340246,0.417997554818997,0.128213200198833,3.26017566187232,0.00111343231261399,0.0074468268650097,0.0074468268650097
"94","mmu-miR-411-5p",25719.5694315019,-1.18498497095012,0.365522667754007,-3.24189188657269,0.00118739058005787,0.00785698873187228,0.00785698873187228
"95","mmu-miR-411-3p",283.361746392047,-1.61015990967364,0.500395332702267,-3.21777563547276,0.00129188830933613,0.00845846872007444,0.00845846872007444
"96","mmu-let-7f-5p",543963.651221993,0.449635342782642,0.140735630396675,3.19489344322618,0.00139882476327739,0.00854117812894639,0.00854117812894639
"97","mmu-miR-450b-3p",25.5058636641609,-0.70071438128001,0.219689094145436,-3.18957290076553,0.00142483197097215,0.00854117812894639,0.00854117812894639
"98","mmu-miR-466a-3p",471.648298735657,-0.827410675277901,0.259690468702421,-3.18614186886478,0.00144183875167101,0.00854117812894639,0.00854117812894639
"99","mmu-miR-466b-3p",494.793447021624,-0.820432715656261,0.256871251961133,-3.19394525231029,0.00140342729891647,0.00854117812894639,0.00854117812894639
"100","mmu-miR-466c-3p",494.793447021624,-0.820432715656261,0.256871251961133,-3.19394525231029,0.00140342729891647,0.00854117812894639,0.00854117812894639
"101","mmu-miR-466e-3p",471.648298735657,-0.827410675277901,0.259690468702421,-3.18614186886478,0.00144183875167101,0.00854117812894639,0.00854117812894639
"102","mmu-miR-466p-3p",494.793447021624,-0.820432715656261,0.256871251961133,-3.19394525231029,0.00140342729891647,0.00854117812894639,0.00854117812894639
"103","mmu-miR-664-3p",443.340182609895,0.486302550420849,0.152400728771353,3.19094635794327,0.00141807606254228,0.00854117812894639,0.00854117812894639
"104","mmu-miR-669a-3p",723.256902716625,-0.824331992446942,0.25786801862233,-3.19672054274496,0.00138999521560833,0.00854117812894639,0.00854117812894639
"105","mmu-miR-669o-3p",723.256902716625,-0.824331992446942,0.25786801862233,-3.19672054274496,0.00138999521560833,0.00854117812894639,0.00854117812894639
"106","mmu-miR-708-3p",59.4489356048923,1.37526084373455,0.432410252164111,3.18045383256224,0.00147044567349506,0.00862846423503703,0.00862846423503703
"107","mmu-miR-296-5p",95.8766925232003,-1.26812997920188,0.399371018620237,-3.17531798772746,0.00149672385126281,0.0087005816400511,0.0087005816400511
"108","mmu-miR-1948-3p",69.7321504428698,-0.728046677686094,0.231191519064888,-3.14910633673268,0.00163770591330938,0.00943197294517068,0.00943197294517068
"109","mmu-miR-21a-5p",400274.177078163,-0.946254381021125,0.301210882211639,-3.14150130989046,0.00168084056862289,0.00950438939712214,0.00950438939712214
"110","mmu-miR-301a-5p",30.1120820981647,-0.603524340325875,0.19199321593292,-3.14346700946318,0.00166959234510187,0.00950438939712214,0.00950438939712214
"111","mmu-miR-1843a-5p",2878.70470820441,0.412029997827282,0.131781844604674,3.1266066965697,0.00176836323926551,0.00990920662002835,0.00990920662002835
"112","mmu-miR-669d-5p",24.518292798627,-1.12029619471344,0.359455467358421,-3.11664808702539,0.00182919784083202,0.0101585808660493,0.0101585808660493
