"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"171","mmu-miR-369-5p",196.613288829002,-1.79325019326812,0.356359970613687,-5.03213138720369,4.85056637267545e-07,1.77003123774823e-06,1.77003123774823e-06
"172","mmu-miR-191-3p",437.670736996465,0.923760410165447,0.183758237609686,5.02704217335591,4.98102841180986e-07,1.8070707726566e-06,1.8070707726566e-06
"173","mmu-miR-666-3p",58.0201680525331,-1.95773284038577,0.390020787468358,-5.01956024727167,5.17899010702169e-07,1.86802880160782e-06,1.86802880160782e-06
"174","mmu-miR-1199-3p",9.64603841249763,1.61996211106467,0.323554123330123,5.00677319266247,5.53500825888142e-07,1.97480811428142e-06,1.97480811428142e-06
"175","mmu-miR-501-3p",5702.40248962506,-1.32016174278756,0.263681237537954,-5.00665786885024,5.53832403844949e-07,1.97480811428142e-06,1.97480811428142e-06
"176","mmu-miR-92b-3p",709.20887228432,-1.88590388394903,0.376862700760527,-5.00422005187349,5.60886570985431e-07,1.98859784258471e-06,1.98859784258471e-06
"177","mmu-miR-673-3p",60.3281508833842,-2.54389542125044,0.509657141461784,-4.99138580488466,5.9947621127731e-07,2.11340766009628e-06,2.11340766009628e-06
"178","mmu-miR-183-5p",190.885277605444,-2.2239154970808,0.446504620832261,-4.98072224411818,6.33474061020341e-07,2.22071805661063e-06,2.22071805661063e-06
"179","mmu-miR-1193-3p",74.9276725114705,-2.63287524655351,0.531036955432226,-4.9579887418768,7.12266896423093e-07,2.48298627579894e-06,2.48298627579894e-06
"180","mmu-miR-5099",9167.18487492772,-2.64866491113868,0.53787447521718,-4.92431790906088,8.46551151758242e-07,2.93471065942857e-06,2.93471065942857e-06
"181","mmu-miR-92a-1-5p",528.894076809716,-1.28672395455935,0.261360710147971,-4.9231728588083,8.51521722629599e-07,2.9356329001153e-06,2.9356329001153e-06
"182","mmu-miR-31-5p",5078.7880310712,-2.38881789554199,0.485933253073756,-4.91593831134542,8.83582199956502e-07,3.02942468556515e-06,3.02942468556515e-06
"183","mmu-miR-411-3p",283.361746392047,-2.53045297433949,0.516045522457389,-4.90354603270187,9.4121872810322e-07,3.20940156467983e-06,3.20940156467983e-06
"184","mmu-miR-376a-5p",93.9847419771096,-2.01984351103143,0.412165456048042,-4.9005647644474,9.55615485025329e-07,3.24078294921633e-06,3.24078294921633e-06
"185","mmu-miR-329-5p",121.172490250798,-2.00284385289486,0.408797223134304,-4.89935777336935,9.61504218435843e-07,3.2431277421836e-06,3.2431277421836e-06
"186","mmu-miR-496a-3p",47.0256154989101,-3.00698708419551,0.614992123097673,-4.88947251722433,1.01106536688144e-06,3.39196123082805e-06,3.39196123082805e-06
"187","mmu-miR-3057-5p",422.871401267071,0.916099654992287,0.188043008634509,4.87175599691063,1.10610722658246e-06,3.69096742987944e-06,3.69096742987944e-06
"188","mmu-miR-381-3p",3293.31007713141,-2.24276340309923,0.460952725597721,-4.86549548045523,1.14170420194975e-06,3.78948628732257e-06,3.78948628732257e-06
"189","mmu-let-7f-2-3p",858.168305251458,0.871011973640331,0.179226564449663,4.85983747060531,1.1748216077479e-06,3.87877610177084e-06,3.87877610177084e-06
"190","mmu-miR-449a-5p",23.60858749455,-1.21445151063642,0.250360041973578,-4.85082004725255,1.22952061948906e-06,4.03800456084827e-06,4.03800456084827e-06
"191","mmu-miR-26a-1-3p",9.90193409218961,-2.09383354397825,0.432082741727472,-4.84590876184288,1.26033430195278e-06,4.11753196030645e-06,4.11753196030645e-06
"192","mmu-miR-221-3p",8010.53985802232,-0.541225156301352,0.112940881627871,-4.7921102483035,1.65036165466103e-06,5.36367537764835e-06,5.36367537764835e-06
"193","mmu-miR-16-1-3p",240.403491076729,-0.628751006598645,0.13217317360197,-4.75702436026906,1.96467468745556e-06,6.35210883405322e-06,6.35210883405322e-06
"194","mmu-miR-181d-5p",5473.96245996956,0.808283018774248,0.169967335520112,4.75551973737098,1.97936519653565e-06,6.36661795174355e-06,6.36661795174355e-06
"195","mmu-miR-433-3p",139.738242332214,-1.87301922610282,0.395977597818734,-4.73011411862807,2.24393664244313e-06,7.180597255818e-06,7.180597255818e-06
"196","mmu-miR-872-5p",3141.51180583063,-1.00791760185172,0.213667672946232,-4.71722085027507,2.39088113517378e-06,7.61178483851246e-06,7.61178483851246e-06
"197","mmu-miR-465a-3p",49.1721303822124,2.03334964524289,0.432850209658924,4.69758267379636,2.63258637536632e-06,8.24153625911908e-06,8.24153625911908e-06
"198","mmu-miR-465b-3p",49.1721303822124,2.03334964524289,0.432850209658924,4.69758267379636,2.63258637536632e-06,8.24153625911908e-06,8.24153625911908e-06
"199","mmu-miR-465c-3p",49.1721303822124,2.03334964524289,0.432850209658924,4.69758267379636,2.63258637536632e-06,8.24153625911908e-06,8.24153625911908e-06
"200","mmu-miR-488-3p",216.557607060898,0.977753270377125,0.208170329698272,4.69689062698949,2.64151803176894e-06,8.24153625911908e-06,8.24153625911908e-06
"201","mmu-miR-379-3p",223.029025533975,-2.19071183295479,0.466707597454003,-4.69397079650218,2.67952302149398e-06,8.3185192309067e-06,8.3185192309067e-06
"202","mmu-miR-3470b",385.749019536224,-2.63853034206107,0.564119805966458,-4.67725173651845,2.90745247484152e-06,8.9814373480253e-06,8.9814373480253e-06
"203","mmu-miR-495-3p",33.9203832707368,-2.549322258892,0.54630878782771,-4.66644929697887,3.06449220476285e-06,9.41991692498531e-06,9.41991692498531e-06
"204","mmu-miR-1964-3p",141.141141083558,0.565914119448219,0.123310181039462,4.58935437996897,4.44619042362239e-06,1.35830918097583e-05,1.35830918097583e-05
"205","mmu-miR-497a-3p",110.438559012208,-1.84727663036075,0.40258001910626,-4.58859491949391,4.46239394391098e-06,1.35830918097583e-05,1.35830918097583e-05
"206","mmu-miR-186-3p",35.4893481253618,0.921790273483761,0.201902173091294,4.56552923314478,4.98235755893858e-06,1.50921898872703e-05,1.50921898872703e-05
"207","mmu-miR-181b-2-3p",27.8348572506753,0.791190258435788,0.174356996955218,4.53776029785027,5.68548316126747e-06,1.71388477904875e-05,1.71388477904875e-05
"208","mmu-let-7a-1-3p",5547.42352617798,0.660493836179155,0.145882765409923,4.52756591447387,5.9666992408034e-06,1.77296206012444e-05,1.77296206012444e-05
"209","mmu-let-7c-2-3p",5547.42352617798,0.660493836179155,0.145882765409923,4.52756591447387,5.9666992408034e-06,1.77296206012444e-05,1.77296206012444e-05
"210","mmu-miR-666-5p",119.125641796406,-2.33163619524299,0.51494296325125,-4.52795039769354,5.95585572550996e-06,1.77296206012444e-05,1.77296206012444e-05
"211","mmu-miR-145a-3p",24751.0095458897,0.680246025538553,0.150551546832492,4.51835959078795,6.23205793976971e-06,1.84303514427313e-05,1.84303514427313e-05
"212","mmu-miR-1191b-5p",92.327578032715,0.735970712402867,0.163038051820589,4.51410394189908,6.35850281053164e-06,1.87155931781686e-05,1.87155931781686e-05
"213","mmu-miR-3060-3p",56.8444945315533,0.634757403042314,0.141185207158285,4.49592004586344,6.92697640096274e-06,2.02931139633838e-05,2.02931139633838e-05
"214","mmu-let-7f-5p",543963.651221993,0.626759105892183,0.139590184928709,4.48999409387041,7.12251484628013e-06,2.0671857042227e-05,2.0671857042227e-05
"215","mmu-miR-201-5p",102.330130810179,1.33101690851151,0.296424270992423,4.49024266486441,7.11420774321196e-06,2.0671857042227e-05,2.0671857042227e-05
"216","mmu-miR-208a-3p",29545.6416576266,1.69669621294227,0.3782259092321,4.48593333118563,7.25954404384252e-06,2.09720161266562e-05,2.09720161266562e-05
"217","mmu-miR-215-3p",7.02338608342255,1.81640659747505,0.406299960375338,4.47060490923273,7.79986716683883e-06,2.24291111157024e-05,2.24291111157024e-05
"218","mmu-miR-149-5p",40899.4853861377,1.63621310858908,0.366505999919929,4.46435558748437,8.03100936739922e-06,2.29878433268675e-05,2.29878433268675e-05
"219","mmu-miR-668-3p",93.2451646339221,-1.3561456387563,0.306470587642047,-4.42504335959397,9.64229143151694e-06,2.74739262706236e-05,2.74739262706236e-05
"220","mmu-miR-511-3p",293.586896965265,-0.687033341119284,0.155357844372932,-4.42226360627199,9.76721877370606e-06,2.77033841581481e-05,2.77033841581481e-05
"221","mmu-miR-499-5p",21975.5426436381,1.90835339572208,0.433723778934199,4.39992799198495,1.08286805002151e-05,3.05750978829603e-05,3.05750978829603e-05
"222","mmu-miR-5113",15.2297707228038,1.04665113634966,0.23816284867891,4.39468683783147,1.10932557407676e-05,3.11810431632386e-05,3.11810431632386e-05
"223","mmu-miR-501-5p",20.8052959552798,-1.05679305539252,0.241274629430498,-4.38004218631262,1.18656335158003e-05,3.32024901966788e-05,3.32024901966788e-05
"224","mmu-miR-664-3p",443.340182609895,0.7346184962906,0.168017022639598,4.37228612166507,1.22952244419591e-05,3.42509823740288e-05,3.42509823740288e-05
"225","mmu-miR-215-5p",1668.90307485775,1.43646635051596,0.330094013649888,4.35168858299725,1.35093053359965e-05,3.7465806798497e-05,3.7465806798497e-05
"226","mmu-miR-429-3p",43.3782286792284,-1.63112526039086,0.376511186149292,-4.33220929522157,1.47620509027398e-05,4.07589370057948e-05,4.07589370057948e-05
"227","mmu-miR-5126",452.634059632741,-3.49085588020692,0.806051467704972,-4.33081015303682,1.48561728951666e-05,4.08381140378149e-05,4.08381140378149e-05
"228","mmu-miR-486a-5p",2410992.87543142,1.51377121318809,0.349867097505652,4.32670355109238,1.51357448319855e-05,4.12432522932706e-05,4.12432522932706e-05
"229","mmu-miR-486b-5p",2410992.87543142,1.51377121318809,0.349867097505652,4.32670355109238,1.51357448319855e-05,4.12432522932706e-05,4.12432522932706e-05
"230","mmu-miR-377-5p",15.6420866886438,-2.19796734794811,0.508633895506025,-4.32131512934547,1.55101972568854e-05,4.20798395143325e-05,4.20798395143325e-05
"231","mmu-miR-5107-3p",9.88620321256064,-1.44868806683231,0.335904585808036,-4.31279633574342,1.61202602200176e-05,4.35456379969307e-05,4.35456379969307e-05
"232","mmu-miR-676-3p",2357.29715903776,-1.2749288080433,0.296548852919366,-4.29922016386947,1.71400140963854e-05,4.61007275695884e-05,4.61007275695884e-05
"233","mmu-miR-487b-3p",78.1116389700551,-1.8760903330668,0.436608443828172,-4.29696301019119,1.7315407567168e-05,4.63725936562782e-05,4.63725936562782e-05
"234","mmu-miR-182-5p",1238.3904327414,-1.87431820064363,0.43669876437474,-4.29201626738571,1.77057973572401e-05,4.72154596193068e-05,4.72154596193068e-05
"235","mmu-miR-22-5p",1782.28520572083,0.620255539725802,0.14488999714308,4.28087205435785,1.86162370729603e-05,4.94320507809669e-05,4.94320507809669e-05
"236","mmu-miR-377-3p",29.972043830189,-2.06023325512234,0.483389900667523,-4.26205274929683,2.02557612774481e-05,5.35576060895237e-05,5.35576060895237e-05
"237","mmu-miR-30c-2-3p",2445.99981146962,1.17030986911424,0.275023405350487,4.25531008032866,2.08759499896075e-05,5.4964526554916e-05,5.4964526554916e-05
"238","mmu-let-7b-3p",1671.18433144017,0.544890361086921,0.128487386992537,4.24080817456868,2.22716417626268e-05,5.83928758818451e-05,5.83928758818451e-05
"239","mmu-miR-139-3p",40.3833596469865,1.05452606752853,0.249268027858606,4.23049067538935,2.33182110213142e-05,6.08810195702932e-05,6.08810195702932e-05
"240","mmu-miR-9-3p",70.919732124854,1.18729285297751,0.280739957489953,4.22915520680735,2.34570481669392e-05,6.0988325234042e-05,6.0988325234042e-05
"241","mmu-miR-881-3p",10.1847087729869,1.81227556756174,0.429205675843808,4.22239422626192,2.4172084434102e-05,6.25866418542725e-05,6.25866418542725e-05
"242","mmu-miR-106a-5p",10.5710996056724,-1.34189991226447,0.318818077068672,-4.20898314362342,2.56522522876974e-05,6.58724503190255e-05,6.58724503190255e-05
"243","mmu-miR-184-3p",198.409884247847,-1.75199433250701,0.4161980041828,-4.20952122523277,2.55912401763681e-05,6.58724503190255e-05,6.58724503190255e-05
"244","mmu-miR-369-3p",194.172322672268,-1.82938080955751,0.440233433204041,-4.15547905174577,3.24606686825116e-05,8.30141690897018e-05,8.30141690897018e-05
"245","mmu-miR-103-3p",43202.8995258019,-0.409220316729423,0.0986640478816067,-4.14761329497116,3.35959230259323e-05,8.55667590538032e-05,8.55667590538032e-05
"246","mmu-miR-30a-3p",21770.1501907216,1.14719710671173,0.276668717275824,4.14646483349267,3.37648010658723e-05,8.56473002646516e-05,8.56473002646516e-05
"247","mmu-miR-467a-3p",212.108724312161,-1.11538020062528,0.272026761867745,-4.10025908100746,4.12687863819575e-05,0.0001038375915417,0.0001038375915417
"248","mmu-miR-467d-3p",212.108724312161,-1.11538020062528,0.272026761867745,-4.10025908100746,4.12687863819575e-05,0.0001038375915417,0.0001038375915417
"249","mmu-miR-151-5p",102966.557533796,0.580105097263702,0.141686350426381,4.09429063221667,4.23462866519425e-05,0.000106120814742217,0.000106120814742217
"250","mmu-miR-362-5p",190.574762258231,-0.984796913020686,0.240661779876138,-4.09203702194646,4.27600362586971e-05,0.000106729050501708,0.000106729050501708
"251","mmu-miR-18a-5p",304.074463917868,-1.37350161238799,0.336015528067991,-4.08761351085558,4.35833442969794e-05,0.000108160519618615,0.000108160519618615
"252","mmu-miR-872-3p",1718.72739682663,-0.471786386641127,0.115433090511035,-4.08709828830258,4.36802098459793e-05,0.000108160519618615,0.000108160519618615
"253","mmu-miR-25-5p",44.214993451435,-0.668147794055066,0.164514974749228,-4.06131900803275,4.8796240355779e-05,0.000120351201509906,0.000120351201509906
"254","mmu-miR-6944-3p",69.1195874625134,-1.44975210456176,0.357668223316945,-4.0533433222472,5.04908195593509e-05,0.0001240404386025,0.0001240404386025
"255","mmu-miR-26b-5p",98005.7231422489,0.62611168498751,0.154715973904193,4.04684577285618,5.19124198308622e-05,0.000127032744997874,0.000127032744997874
"256","mmu-miR-672-5p",22.1142912389772,-1.00963336595881,0.249684223141337,-4.0436410168667,5.26274785553147e-05,0.000128279478978579,0.000128279478978579
"257","mmu-miR-486a-3p",3647.32823642674,1.69663837927252,0.419807682552192,4.04146577060696,5.31181354724682e-05,0.000128755166023456,0.000128755166023456
"258","mmu-miR-669a-5p",1351.05884995475,-1.11573759159825,0.276169805246154,-4.04004192494461,5.34416474360177e-05,0.000128755166023456,0.000128755166023456
"259","mmu-miR-669p-5p",1351.05884995475,-1.11573759159825,0.276169805246154,-4.04004192494461,5.34416474360177e-05,0.000128755166023456,0.000128755166023456
"260","mmu-miR-190b-5p",58.9461045899455,0.633832404889589,0.157110999757666,4.03429680841721,5.47660572181733e-05,0.000131438537323616,0.000131438537323616
"261","mmu-miR-99a-3p",893.394940426923,-1.27066930169079,0.315109370254689,-4.03247069632921,5.51934990633883e-05,0.000131956871323963,0.000131956871323963
"262","mmu-miR-329-3p",50.8561938867986,-2.18820508605405,0.543237956018447,-4.02807841722263,5.62345887381633e-05,0.000133932760964175,0.000133932760964175
"263","mmu-miR-7046-3p",8.51597197206309,1.3797403026881,0.342947307896836,4.02318452694531,5.74164756874421e-05,0.000136227683760319,0.000136227683760319
"264","mmu-miR-3076-3p",30.9749747809092,0.715074797352812,0.17847174522803,4.00665548733877,6.15845890952197e-05,0.000145563574225065,0.000145563574225065
"265","mmu-miR-3102-3p",382.141085140192,0.742615605671337,0.185510096033198,4.00310075597418,6.25176609696004e-05,0.000147201025553869,0.000147201025553869
"266","mmu-miR-320-3p",5440.12084948448,-0.686638827841714,0.171564205358399,-4.00222660902559,6.2749155123925e-05,0.000147201025553869,0.000147201025553869
"267","mmu-miR-29c-3p",16364.6440512457,1.21362664036204,0.304224872132273,3.98924200988526,6.62847681351909e-05,0.000154912716540671,0.000154912716540671
"268","mmu-miR-194-2-3p",8.64828635184355,1.19741807746775,0.300786813216407,3.98095270422059,6.86396069181149e-05,0.000159817592227253,0.000159817592227253
"269","mmu-miR-505-5p",17.4788222193992,0.987921128508735,0.248446398081682,3.97639545647161,6.99677368918387e-05,0.000162304341340176,0.000162304341340176
"270","mmu-miR-153-3p",417.320549194555,0.854566658335832,0.215621108085063,3.96327922588498,7.39272295636047e-05,0.000170854041658109,0.000170854041658109
"271","mmu-miR-486b-3p",4199.70115980213,1.66850845878381,0.421559754222067,3.95794058155011,7.5598756786462e-05,0.000174072414150377,0.000174072414150377
"272","mmu-miR-1966-3p",7.14542588143588,1.28652295345353,0.325721431445245,3.9497645203914,7.82281160744887e-05,0.000178807122455974,0.000178807122455974
"273","mmu-miR-99b-5p",313185.908496728,-0.527591965074005,0.133561074801835,-3.95019256813255,7.8088341139491e-05,0.000178807122455974,0.000178807122455974
"274","mmu-miR-31-3p",64.7964362463175,-2.09538058524272,0.533349241842922,-3.92872140963843,8.53987023670328e-05,0.000194484636047549,0.000194484636047549
"275","mmu-miR-134-3p",15.6207819704679,-2.06656218275462,0.528677696090845,-3.90892636106123,9.27072153461334e-05,0.000210361099549045,0.000210361099549045
"276","mmu-miR-33-5p",240.689200268132,-0.674667216415684,0.174375381185008,-3.86905084783659,0.00010925985669248,0.000246130507494972,0.000246130507494972
"277","mmu-miR-7a-1-3p",158.124587581138,0.40391805602167,0.104394869574027,3.8691370339349,0.000109221246014835,0.000246130507494972,0.000246130507494972
"278","mmu-miR-3968",1745.47216563814,0.947738974530375,0.245335104627075,3.86303858133552,0.000111985312990179,0.000251362716927596,0.000251362716927596
"279","mmu-miR-582-5p",405.155428342892,1.56769065036562,0.40652126824657,3.85635579935946,0.000115089938036706,0.000257405452813278,0.000257405452813278
"280","mmu-miR-140-5p",2041.4427363827,-1.30783693511547,0.339807034782163,-3.84876356651613,0.00011871552010747,0.000264566016239504,0.000264566016239504
"281","mmu-miR-675-3p",10.5489847427913,-2.26021915329283,0.587416875858277,-3.84772594418644,0.000119219309269163,0.000264743234818355,0.000264743234818355
"282","mmu-miR-322-5p",18526.9042496659,0.573083316248969,0.149177668523513,3.8416159866357,0.000122226955448428,0.000270459646098648,0.000270459646098648
"283","mmu-miR-219a-5p",136.08285863918,0.571069528187658,0.148706030001723,3.84025804589794,0.000122905052939239,0.000270999127328923,0.000270999127328923
"284","mmu-miR-6538",297.764005546806,-2.70964051336948,0.708958618371265,-3.82200095062601,0.000132373179373354,0.00029084811242596,0.00029084811242596
"285","mmu-miR-98-5p",6136.5301248129,0.218570171940145,0.0572788999222936,3.81589332610549,0.000135691120107088,0.000297092136655519,0.000297092136655519
"286","mmu-miR-323-3p",30.7944157242219,-2.10290377218022,0.552345019184521,-3.80722863272114,0.000140532812033775,0.000306617044437328,0.000306617044437328
"287","mmu-miR-188-5p",213.212548028849,-0.736490527680103,0.194393490743002,-3.78865837978999,0.000151463020410547,0.000329313326606903,0.000329313326606903
"288","mmu-miR-758-3p",21.5638602092123,-2.33802383832624,0.617437165017431,-3.78665874163929,0.000152686567025911,0.000330820895222808,0.000330820895222808
"289","mmu-miR-547-3p",318.893196875304,1.25174394437653,0.330776113748973,3.78426341064784,0.000154164479727972,0.000332867250346901,0.000332867250346901
"290","mmu-miR-6236",197.834871972209,-2.49779889990359,0.663441426390714,-3.76491247086007,0.00016660743389548,0.000358493237071654,0.000358493237071654
"291","mmu-miR-1843a-5p",2878.70470820441,0.489124605369431,0.13095896085221,3.73494568211655,0.000187755707648055,0.000402610177224695,0.000402610177224695
"292","mmu-miR-466i-5p",1060.92724810168,-2.33283007507877,0.625564151822189,-3.72916201844931,0.000192117601396396,0.000410552682436134,0.000410552682436134
"293","mmu-miR-5114",9.43697338147443,-1.53366017956473,0.413845418381962,-3.70587690824505,0.000210660597562788,0.000448642364775358,0.000448642364775358
"294","mmu-miR-96-5p",16.5167786005853,-1.78611820548406,0.483167473584012,-3.69668552445199,0.000218432646347486,0.000463612147349765,0.000463612147349765
"295","mmu-miR-3061-5p",40.4863380661911,0.571181981145967,0.154624626553458,3.69399101473977,0.000220761605738016,0.000465389331015278,0.000465389331015278
"296","mmu-miR-3473d",44.1775786681966,0.602988092534783,0.163204318274782,3.69468221741259,0.000220161961977689,0.000465389331015278,0.000465389331015278
"297","mmu-miR-222-5p",118.675257407782,-0.540108577674679,0.147061697974206,-3.6726665414227,0.000240032617176529,0.000504310953259779,0.000504310953259779
"298","mmu-miR-150-3p",42.5746926200136,0.9558573678841,0.260380967108398,3.67099553588404,0.000241607560607141,0.000505916502747838,0.000505916502747838
"299","mmu-miR-1195",35.2526640862832,-2.69389104351327,0.73581426531176,-3.66110195264002,0.000251132793328483,0.000524103220859444,0.000524103220859444
"300","mmu-miR-350-5p",312.30955938727,-0.445321485246896,0.121674649671149,-3.65993644896837,0.000252277808111873,0.000524737840872695,0.000524737840872695
"301","mmu-miR-3087-3p",6.35469922711501,1.4283954088795,0.392348220981345,3.64063179719991,0.000271969844141838,0.000563817882872116,0.000563817882872116
"302","mmu-miR-3102-3p.2-3p",67.0507961608684,0.829926234852083,0.229243674039042,3.62027976706891,0.00029428464558909,0.000608058340554941,0.000608058340554941
"303","mmu-miR-1949",21.0340550098644,0.853016247329635,0.236450794932017,3.60758460370112,0.000309060776132897,0.000636481598372699,0.000636481598372699
"304","mmu-miR-879-5p",54.1082541204149,-0.688751493759425,0.191884412823535,-3.5894082464782,0.000331429457866274,0.00068030257140972,0.00068030257140972
"305","mmu-miR-19a-5p",17.6906052151812,-1.34989269168524,0.380138643382941,-3.55105358316701,0.000383692292461742,0.000784996690151236,0.000784996690151236
"306","mmu-miR-34a-5p",2430.99985448507,0.744230498020212,0.210507963039183,3.53540306635187,0.000407153593594948,0.000830273994781855,0.000830273994781855
"307","mmu-miR-106b-3p",1083.03342367681,-0.598177725821203,0.169318141457982,-3.53286257851849,0.000411086095089168,0.000835562616728473,0.000835562616728473
"308","mmu-miR-150-5p",15607.3596565609,1.03697559715032,0.294052795611393,3.52649460446123,0.000421099745287713,0.000853137146297185,0.000853137146297185
"309","mmu-miR-1b-3p",11.0223599864492,1.09817657009214,0.312096197600366,3.51871178994091,0.000433647529757975,0.000873842033272934,0.000873842033272934
"310","mmu-miR-29a-5p",425.235134395222,0.703996302724807,0.200088607681737,3.51842271722232,0.000434120240888798,0.000873842033272934,0.000873842033272934
"311","mmu-miR-192-3p",8.84964497669528,1.0954031652593,0.311494170871903,3.51660887326769,0.000437097357123991,0.000877005629727878,0.000877005629727878
"312","mmu-miR-7019-3p",46.0348853488328,0.873149608070678,0.248373254202405,3.51547355964153,0.00043897046787883,0.00087794093575766,0.00087794093575766
"313","mmu-miR-143-5p",930.41710484026,0.521390145992605,0.148426085823476,3.51279320679989,0.000443422448360788,0.00088401152644451,0.00088401152644451
"314","mmu-miR-148a-5p",2194.268165275,-1.17085220433058,0.334010083483154,-3.50543969248051,0.000455853762541375,0.000905893977776205,0.000905893977776205
"315","mmu-miR-200a-3p",51.3850985309668,-1.24294628085603,0.354661880779764,-3.50459507552172,0.000457302248396642,0.000905893977776205,0.000905893977776205
"316","mmu-miR-1839-5p",2302.79308415291,-0.469843388411335,0.134315563080291,-3.49805620165156,0.000468662361060698,0.000925459852221125,0.000925459852221125
"317","mmu-miR-3068-5p",62.0906425083829,0.676283128552376,0.193440529383278,3.49607773876801,0.000472151124236563,0.000929407891241689,0.000929407891241689
"318","mmu-miR-455-3p",1424.53476998806,-1.55959343823103,0.446436005500163,-3.49343112790318,0.000476855969227538,0.000935717373578565,0.000935717373578565
"319","mmu-miR-7688-5p",44.0559472943084,-0.783258515564738,0.224571466025302,-3.48779179041602,0.000487027179009541,0.000952680124457535,0.000952680124457535
"320","mmu-miR-493-5p",24.1246474997937,-2.0259493100591,0.582726458217501,-3.4766729423206,0.00050767669345265,0.000989969552232667,0.000989969552232667
"321","mmu-miR-339-5p",1299.1887563087,-0.533942150717428,0.154176756981928,-3.46318187753822,0.000533827424197044,0.00103772060030827,0.00103772060030827
"322","mmu-miR-328-5p",5.89334945985239,1.18193210178021,0.34479928313419,3.42788445218496,0.000608304311276684,0.00117882574607655,0.00117882574607655
"323","mmu-miR-543-3p",44.9927157255777,-1.56825104858694,0.458577406462309,-3.41981751932612,0.000626631552734118,0.00121058231859471,0.00121058231859471
"324","mmu-miR-126a-3p",214242.852941113,0.923613484384462,0.273704217719372,3.37449489116547,0.000739512885942441,0.00142424703959285,0.00142424703959285
"325","mmu-miR-194-5p",7184.40281705321,0.737090899665514,0.218588165053037,3.3720531003436,0.000746100620324581,0.00143251319102319,0.00143251319102319
"326","mmu-miR-667-3p",69.4443320122351,-1.86072869233862,0.552048636873983,-3.37058832872977,0.000750078554003045,0.00143573318312239,0.00143573318312239
"327","mmu-miR-3089-3p",9.88080605829053,-0.950961161230884,0.282842547929021,-3.36215738471401,0.000773360312832547,0.00147358127889427,0.00147358127889427
"328","mmu-miR-33-3p",45.3184349825056,-0.689716945466136,0.205167624332,-3.36172409127301,0.0007745747748034,0.00147358127889427,0.00147358127889427
"329","mmu-miR-582-3p",1838.12069625506,1.39848587976565,0.425066400143975,3.29004098957708,0.00100172789213383,0.00189993375286173,0.00189993375286173
"330","mmu-miR-483-5p",7.76284381358093,1.18458983860254,0.360797973553015,3.28324970048226,0.00102617726892877,0.00194040792670168,0.00194040792670168
"331","mmu-miR-3109-3p",29.5738901866075,-1.08347442696189,0.330654894550855,-3.27675302805855,0.0010500817688806,0.00197961034375075,0.00197961034375075
"332","mmu-let-7g-5p",59760.580756007,0.489876788385768,0.150181439652398,3.2618996696237,0.00110668304863256,0.00208003079020095,0.00208003079020095
"333","mmu-miR-188-3p",19.3472710351337,-1.06500154159743,0.327143495867144,-3.25545687153118,0.00113210089294986,0.00212141428588802,0.00212141428588802
"334","mmu-miR-338-3p",2424.90536043047,0.715089371560033,0.219996855679471,3.25045269102345,0.00115221437188447,0.00215264002411949,0.00215264002411949
"335","mmu-miR-7224-3p",20.9324802784692,-0.763908990207197,0.235134661400828,-3.24881489464873,0.0011588686286527,0.00215860902769935,0.00215860902769935
"336","mmu-miR-467c-5p",59.5557642099653,-1.04229212968208,0.321054229671933,-3.2464675227831,0.0011684677901946,0.00217001161036141,0.00217001161036141
"337","mmu-miR-1a-1-5p",78.4468639266536,0.923695138940155,0.285537888969765,3.23493019533377,0.00121672473364282,0.00225292650977188,0.00225292650977188
"338","mmu-miR-322-3p",5633.97152769847,0.491692742687153,0.152249449120953,3.22952066839028,0.00123997918272257,0.00228919233733397,0.00228919233733397
"339","mmu-miR-378a-3p",826326.001271317,1.21208173448996,0.376005652963741,3.2235731695418,0.00126601950141047,0.00233037217958742,0.00233037217958742
"340","mmu-miR-499-3p",392.395436004027,1.59378110532384,0.500001703801519,3.18755134873803,0.00143482978850445,0.00263333467066699,0.00263333467066699
"341","mmu-miR-181c-5p",50779.2997141872,0.759697325483612,0.239070867886276,3.17770764878384,0.00148444349682352,0.00271640100298497,0.00271640100298497
"342","mmu-miR-195a-5p",16441.7312812879,-0.621754368130504,0.196165331161868,-3.16954257129899,0.00152679090305599,0.00278572375294427,0.00278572375294427
"343","mmu-miR-1247-5p",443.18129331962,-1.68497648316925,0.53271380330713,-3.16300511214237,0.00156149589579639,0.00284073888914562,0.00284073888914562
"344","mmu-miR-204-5p",5194.58770332038,0.970275605359201,0.309330677731862,3.13669375593024,0.00170864496676941,0.00309940249786079,0.00309940249786079
"345","mmu-miR-211-5p",28.6019423204423,0.756413820419913,0.243617789313872,3.1049203038509,0.00190330299997584,0.00344249586082586,0.00344249586082586
"346","mmu-miR-532-3p",205.158289294746,-0.712504861069991,0.232050784107459,-3.07046952592947,0.00213722495125948,0.00385441725313848,0.00385441725313848
"347","mmu-miR-151-3p",63160.3079750452,0.142595023808088,0.0464545674154649,3.06955874828827,0.00214375238795145,0.0038550475218493,0.0038550475218493
"348","mmu-let-7e-3p",259.197584321958,-0.464010405578126,0.151600021302586,-3.06075422411706,0.00220780242454597,0.00395881814056519,0.00395881814056519
